Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2012","2012","tonnes","54056","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2015","2015","tonnes","51199","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2016","2016","tonnes","54849","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2017","2017","tonnes","50721","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2009","2009","tonnes","94180","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2010","2010","tonnes","90470","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2011","2011","tonnes","98608","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2012","2012","tonnes","98058","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2015","2015","tonnes","49126","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2016","2016","tonnes","72985","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4025","Potassium nitrate","2017","2017","tonnes","69287","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2008","2008","tonnes","19903","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2009","2009","tonnes","17907","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2010","2010","tonnes","25289","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2011","2011","tonnes","18807","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2012","2012","tonnes","15841","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2015","2015","tonnes","15365","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2016","2016","tonnes","14586","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2017","2017","tonnes","17599","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2008","2008","tonnes","28635","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2009","2009","tonnes","30660","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2010","2010","tonnes","38349","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2011","2011","tonnes","40497","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2012","2012","tonnes","58187","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2015","2015","tonnes","27812","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2016","2016","tonnes","26503","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4012","Superphosphates above 35%","2017","2017","tonnes","20830","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2008","2008","tonnes","85077","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2009","2009","tonnes","63696","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2010","2010","tonnes","50773","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2011","2011","tonnes","88425","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2012","2012","tonnes","59059","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2015","2015","tonnes","70115","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2016","2016","tonnes","84898","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4013","Superphosphates, other","2017","2017","tonnes","53997","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2008","2008","tonnes","679389","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2009","2009","tonnes","506693","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2010","2010","tonnes","456951","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2011","2011","tonnes","476306","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2012","2012","tonnes","751235","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2015","2015","tonnes","579444","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2016","2016","tonnes","765216","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","106","Italy","5157","Agricultural Use","4001","Urea","2017","2017","tonnes","570608","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2012","2012","tonnes","8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2013","2013","tonnes","9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2014","2014","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4007","Ammonia, anhydrous","2015","2015","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2003","2003","tonnes","2903","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2004","2004","tonnes","4274","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2005","2005","tonnes","62953","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2006","2006","tonnes","66954","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2007","2007","tonnes","55910","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2008","2008","tonnes","69238","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2009","2009","tonnes","71711","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2010","2010","tonnes","61479","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2011","2011","tonnes","52101","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2012","2012","tonnes","29301","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2013","2013","tonnes","50966","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2014","2014","tonnes","51600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2015","2015","tonnes","45256","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2016","2016","tonnes","47808","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2017","2017","tonnes","37486","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2002","2002","tonnes","7520","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2003","2003","tonnes","7442","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2004","2004","tonnes","8445","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2005","2005","tonnes","6711","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2006","2006","tonnes","5594","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2007","2007","tonnes","5241","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2008","2008","tonnes","4218","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2009","2009","tonnes","4703","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2010","2010","tonnes","5888","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2011","2011","tonnes","7248","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2012","2012","tonnes","5537","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2013","2013","tonnes","5531","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2014","2014","tonnes","5944","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2015","2015","tonnes","6002","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2016","2016","tonnes","7391","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4002","Ammonium sulphate","2017","2017","tonnes","6228","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2002","2002","tonnes","65227","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2003","2003","tonnes","70194","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2004","2004","tonnes","74729","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2005","2005","tonnes","65310","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2006","2006","tonnes","54788","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2007","2007","tonnes","53201","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2008","2008","tonnes","47728","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2009","2009","tonnes","51974","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2010","2010","tonnes","47945","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2011","2011","tonnes","49153","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2012","2012","tonnes","49307","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2013","2013","tonnes","49732","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2014","2014","tonnes","49348","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2015","2015","tonnes","52034","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2016","2016","tonnes","54743","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2017","2017","tonnes","56315","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2002","2002","tonnes","995","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2003","2003","tonnes","1529","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2004","2004","tonnes","3155","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2005","2005","tonnes","3151","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2006","2006","tonnes","6647","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2007","2007","tonnes","3713","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2008","2008","tonnes","1558","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2009","2009","tonnes","2145","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2010","2010","tonnes","3476","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2011","2011","tonnes","2482","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2012","2012","tonnes","2627","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2013","2013","tonnes","2301","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2014","2014","tonnes","2580","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2015","2015","tonnes","3264","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2016","2016","tonnes","3473","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2017","2017","tonnes","3435","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2013","2013","tonnes","2864.64","Fm","Manual Estimation"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2014","2014","tonnes","2864.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2015","2015","tonnes","2701.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4030","Fertilizers n.e.c.","2016","2016","tonnes","2701.62","Fm","Manual Estimation"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2002","2002","tonnes","153","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2003","2003","tonnes","796","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2004","2004","tonnes","138","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2005","2005","tonnes","125","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2006","2006","tonnes","357","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2007","2007","tonnes","396","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2009","2009","tonnes","248","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2010","2010","tonnes","654","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2011","2011","tonnes","2192","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2012","2012","tonnes","2629","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2013","2013","tonnes","2802","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2014","2014","tonnes","9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2015","2015","tonnes","7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2016","2016","tonnes","8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2017","2017","tonnes","-1043","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2002","2002","tonnes","50858","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2003","2003","tonnes","48817","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2004","2004","tonnes","47423","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2005","2005","tonnes","44282","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2006","2006","tonnes","44291","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2007","2007","tonnes","50471","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2008","2008","tonnes","58328","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2009","2009","tonnes","38035","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2010","2010","tonnes","52687","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2011","2011","tonnes","55749","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2012","2012","tonnes","52864","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2013","2013","tonnes","45191","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2014","2014","tonnes","48492.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2015","2015","tonnes","47747.84","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2016","2016","tonnes","47927","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4021","NPK fertilizers","2017","2017","tonnes","48003","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2012","2012","tonnes","4898","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2013","2013","tonnes","6660","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2014","2014","tonnes","5594","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2015","2015","tonnes","11213","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2016","2016","tonnes","9394","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
